rate_rps,n_obs,rho,mean_svc_ms,p50_resp_ms,p95_resp_ms,p99_resp_ms,ks_replay,ks_bootstrap,ks_parametric
50,4497,0.03198066215254614,0.6396132430509228,0.722373,42.32495999999995,129.02815116,0.3673560151211919,0.365132310429175,0.29308427840782747
100,8863,0.05815312306216857,0.5815312306216857,0.633998,1.0325981,1.4057470599999902,0.4236714430779646,0.4227688141712739,0.3242694347286472
200,11924,0.23561607059711506,1.1780803529855752,36.479547499999995,144.90512650000005,207.38903013000004,0.7202281113720228,0.7147769204964778,0.7539416303253942
400,15390,0.5642711969850552,1.410677992462638,24.5461925,160.40305554999995,258.73202446000005,0.5503573749187785,0.5347628330084471,0.591358024691358
800,13646,1.7673687851678146,2.2092109814597682,1.054049,13.42971725,107.7642558999997,0.322878499193903,0.22299574967023306,0.17866041330792906
1200,14666,2.4363654041729172,2.030304503477431,0.981205,11.515052,24.230058150000016,0.2567843992908768,0.14046093004227467,0.1626210282285559
1600,15854,2.6231989000630755,1.6394993125394224,1.040779,7.809833699999995,15.111472979999835,0.26188974391320796,0.1629872587359657,0.1402169799419705
