rate_rps,n_obs,rho,mean_svc_ms,p50_resp_ms,p95_resp_ms,p99_resp_ms,ks_replay,ks_bootstrap,ks_parametric
50,2658,0.08729558565337348,5.237735139202408,34.087,109.62290000000002,158.62717999999995,0.753574115876599,0.7569601203912717,0.7708803611738149
100,4428,0.1713646793134598,5.140940379403794,20.2085,105.98559999999989,154.89313999999982,0.5772357723577236,0.5715898825654924,0.6000451671183379
200,6113,0.37241105840013095,5.586165876001964,6.983,107.70479999999999,167.3768000000001,0.37951905774578765,0.3749386553247178,0.4009487976443644
400,6282,0.8451212777247162,6.3384095829353715,5.791,99.3328,183.66235999999967,0.2309773957338428,0.22381407195160774,0.2523081821076091
800,6029,1.8636750815502847,6.988781555813568,5.662,115.58519999999999,223.25416,0.1597279814231216,0.15259578702935805,0.1859346491955549
