rate_rps,n_obs,rho,mean_svc_ms,p50_resp_ms,p95_resp_ms,p99_resp_ms,ks_replay,ks_bootstrap,ks_parametric
100,5759,0.015663012253284713,0.4698903675985414,0.293902,0.7110390000000001,3.855928660000002,0.15818718527522146,0.16930022573363432,0.19152630665046017
200,3839,0.016859567265781018,0.25289350898671525,0.213011,0.332433,1.7914058199999943,0.2860119822870539,0.28002083876009376,0.23808283407137276
400,3164,0.03956020623683102,0.2967015467762326,0.215657,0.3483443,1.6905159899999957,0.31005056890012644,0.31257901390644754,0.2553729456384324
600,3490,0.04729092057306591,0.23645460286532952,0.212862,0.32756004999999977,1.360561980000003,0.2934097421203439,0.2959885386819484,0.24613180515759314
800,2926,0.06948762579175212,0.2605785967190704,0.21676,0.36234225,2.58097525,0.33766233766233766,0.3431305536568695,0.28092959671907036
