id,trace_id,arrival_unix_ns,service_start_unix_ns,service_end_unix_ns,response_end_unix_ns,queue_ms,service_ms,response_ms,status_code,bytes_written
1,1,1773203537248374200,1773203537248408864,1773203537248552940,1773203537248599207,0.035,0.144,0.225,200,3
2,2,1773203537855859298,1773203537855867328,1773203537855939077,1773203537855947704,0.008,0.072,0.088,200,3
