id,trace_id,arrival_unix_ns,service_start_unix_ns,service_end_unix_ns,response_end_unix_ns,queue_ms,service_ms,response_ms,status_code,bytes_written
13689,7,1774346167223158746,1774346167223172650,1774346167226797650,1774346167226832749,0.014,3.625,3.674,200,3
13690,25,1774346167229300623,1774346167229345484,1774346167232998245,1774346167233094803,0.045,3.653,3.794,200,3
13691,29,1774346167242909611,1774346167242918813,1774346167243646352,1774346167243662665,0.009,0.728,0.785,200,3
13692,30,1774346167244141070,1774346167244146237,1774346167247125692,1774346167247157441,0.005,2.979,3.016,200,3
13693,16,1774346167248182271,1774346167248189414,1774346167250136431,1774346167250200542,0.007,1.947,2.018,200,3
13694,8,1774346167250625190,1774346167250629944,1774346167254110108,1774346167254143611,0.005,3.480,3.518,200,3
13695,24,1774346167254496899,1774346167254502531,1774346167255385572,1774346167255458886,0.006,0.883,0.962,200,3
13696,34,1774346167255664184,1774346167255667575,1774346167256488640,1774346167256502766,0.003,0.821,0.839,200,3
13697,13,1774346167267373313,1774346167267386774,1774346167270317078,1774346167270349799,0.013,2.930,2.977,200,3
13698,32,1774346167270626858,1774346167270632088,1774346167272065158,1774346167272094466,0.005,1.433,1.468,200,3
13699,1,1774346167272609993,1774346167272614758,1774346167273355746,1774346167273372165,0.005,0.741,0.762,200,3
13700,14,1774346167273713758,1774346167273717709,1774346167275826019,1774346167275855592,0.004,2.108,2.142,200,3
13701,31,1774346167276306791,1774346167276310531,1774346167286296114,1774346167286339623,0.004,9.986,10.033,200,3
13702,26,1774346167286675404,1774346167286680803,1774346167287841231,1774346167287858812,0.005,1.160,1.183,200,3
13703,23,1774346167288135501,1774346167288139801,1774346167288797196,1774346167288809589,0.004,0.657,0.674,200,3
13704,11,1774346167289075036,1774346167289078766,1774346167289847563,1774346167289863009,0.004,0.769,0.788,200,3
13705,35,1774346167291352499,1774346167291358278,1774346167292492123,1774346167292514977,0.006,1.134,1.162,200,3
13706,12,1774346167292867716,1774346167292871889,1774346167294232459,1774346167294250409,0.004,1.361,1.383,200,3
13707,3,1774346167311923884,1774346167311933457,1774346167313196961,1774346167313210052,0.010,1.264,1.286,200,3
13708,9,1774346167315483156,1774346167315490689,1774346167316328585,1774346167316493998,0.008,0.838,1.011,200,3
13709,18,1774346167321156555,1774346167321167627,1774346167322636261,1774346167322653557,0.011,1.469,1.497,200,3
13710,17,1774346167325011803,1774346167325021449,1774346167325720229,1774346167325737514,0.010,0.699,0.726,200,3
13711,20,1774346167338077244,1774346167338479609,1774346167339647782,1774346167339669335,0.402,1.168,1.592,200,3
13712,2,1774346167353295007,1774346167353303248,1774346167355056526,1774346167355075776,0.008,1.753,1.781,200,3
13713,19,1774346167355565317,1774346167355569913,1774346167360166034,1774346167360199146,0.005,4.596,4.660,200,3
13716,5,1774346167371633694,1774346167374008402,1774346167377582577,1774346167391647385,2.375,3.574,20.014,200,3
13714,22,1774346167361722207,1774346167362100098,1774346167372753814,1774346167391988460,0.378,10.654,30.266,200,3
13715,36,1774346167371544680,1774346167372759773,1774346167374000171,1774346167392135246,1.215,1.240,20.591,200,3
13719,6,1774346167392436120,1774346167394155672,1774346167394749548,1774346167394762606,1.720,0.594,2.327,200,3
13717,33,1774346167371735513,1774346167377599090,1774346167393065653,1774346167395012649,5.864,15.467,23.277,200,3
13718,21,1774346167372002313,1774346167393069340,1774346167394151816,1774346167395137026,21.067,1.082,23.135,200,3
13720,15,1774346167395386794,1774346167395390196,1774346167397311349,1774346167397341228,0.003,1.921,1.955,200,3
13721,28,1774346167403293037,1774346167403301891,1774346167404454839,1774346167404481168,0.009,1.153,1.188,200,3
13722,10,1774346167410639602,1774346167410646913,1774346167412212844,1774346167412239606,0.007,1.566,1.600,200,3
13723,4,1774346167414551201,1774346167414559199,1774346167415379767,1774346167415403042,0.008,0.821,0.852,200,3
13724,27,1774346167415860401,1774346167415864542,1774346167416503606,1774346167416515165,0.004,0.639,0.655,200,3
13725,37,1774346167419033601,1774346167419041166,1774346167419731514,1774346167419747352,0.008,0.690,0.714,200,3
13726,39,1774346167427824391,1774346167427900801,1774346167429390502,1774346167429441121,0.076,1.490,1.617,200,3
13727,38,1774346167430315351,1774346167430322673,1774346167431103757,1774346167431121328,0.007,0.781,0.806,200,3
13728,40,1774346167444182327,1774346167444190557,1774346167445501385,1774346167445518120,0.008,1.311,1.336,200,3
13729,41,1774346167447680821,1774346167447692348,1774346167451823561,1774346167452381830,0.011,4.132,4.701,200,3
13730,42,1774346167456325776,1774346167456341202,1774346167462932730,1774346167463008685,0.015,6.592,6.683,200,3
13731,47,1774346167463662276,1774346167463667263,1774346167467151014,1774346167467183756,0.005,3.484,3.522,200,3
13732,43,1774346167467566829,1774346167467572724,1774346167468264124,1774346167468281039,0.006,0.691,0.715,200,3
13733,44,1774346167468814142,1774346167468818939,1774346167471401374,1774346167471426911,0.005,2.582,2.613,200,3
13734,48,1774346167480480851,1774346167480487845,1774346167481757626,1774346167481784737,0.007,1.270,1.304,200,3
13735,49,1774346167487224696,1774346167487232779,1774346167488288366,1774346167488311684,0.008,1.056,1.087,200,3
13736,46,1774346167489596742,1774346167489602278,1774346167490002012,1774346167490022488,0.006,0.400,0.426,200,3
13737,45,1774346167500954939,1774346167500962503,1774346167502932606,1774346167502962591,0.008,1.970,2.008,200,3
13738,51,1774346167504657991,1774346167504663306,1774346167508990229,1774346167509171231,0.005,4.327,4.513,200,3
13739,50,1774346167509562069,1774346167509567162,1774346167510687250,1774346167510712322,0.005,1.120,1.150,200,3
13740,53,1774346167515806215,1774346167515814826,1774346167516741820,1774346167516758830,0.009,0.927,0.953,200,3
13741,54,1774346167520180699,1774346167520188148,1774346167521114022,1774346167521134064,0.007,0.926,0.953,200,3
13742,52,1774346167521547164,1774346167521550904,1774346167522146586,1774346167522304836,0.004,0.596,0.758,200,3
13743,55,1774346167526897740,1774346167526906013,1774346167527333724,1774346167527345568,0.008,0.428,0.448,200,3
13744,56,1774346167528083863,1774346167528088195,1774346167530432131,1774346167530466637,0.004,2.344,2.383,200,3
13745,58,1774346167540279887,1774346167540287430,1774346167542115142,1774346167542157858,0.008,1.828,1.878,200,3
13746,57,1774346167551842315,1774346167551850598,1774346167553916021,1774346167553951511,0.008,2.066,2.109,200,3
13747,61,1774346167554533474,1774346167554537584,1774346167555415517,1774346167555432348,0.004,0.878,0.899,200,3
13748,59,1774346167555799742,1774346167555803683,1774346167557476029,1774346167557493980,0.004,1.672,1.694,200,3
13749,62,1774346167557986046,1774346167557990166,1774346167564977879,1774346167565024927,0.004,6.988,7.039,200,3
13750,64,1774346167571389910,1774346167571397845,1774346167572669231,1774346167572690636,0.008,1.271,1.301,200,3
13751,60,1774346167573730026,1774346167573734982,1774346167577379115,1774346167577411234,0.005,3.644,3.681,200,3
13752,63,1774346167578637084,1774346167578644944,1774346167580832337,1774346167580909296,0.008,2.187,2.272,200,3
13753,65,1774346167582636181,1774346167582642404,1774346167585850259,1774346167585872150,0.006,3.208,3.236,200,3
13754,66,1774346167609119042,1774346167609127548,1774346167611502974,1774346167613742507,0.009,2.375,4.624,200,3
13755,67,1774346167614414366,1774346167614420303,1774346167615022515,1774346167615040814,0.006,0.602,0.627,200,3
13756,69,1774346167620493114,1774346167620502148,1774346167621291759,1774346167621323054,0.009,0.790,0.830,200,3
13757,70,1774346167623053235,1774346167623059786,1774346167624614692,1774346167624649653,0.007,1.555,1.596,200,3
13758,72,1774346167625045288,1774346167625049081,1774346167631526888,1774346167631596208,0.004,6.478,6.551,200,3
13759,73,1774346167632556441,1774346167632562167,1774346167633439842,1774346167633482336,0.006,0.878,0.926,200,3
13760,71,1774346167645555832,1774346167645562974,1774346167646820763,1774346167646829099,0.007,1.258,1.273,200,3
13761,68,1774346167648872621,1774346167648879573,1774346167649775441,1774346167649795219,0.007,0.896,0.923,200,3
13762,75,1774346167653181060,1774346167653191425,1774346167654031307,1774346167654047250,0.010,0.840,0.866,200,3
13763,74,1774346167654530695,1774346167654534974,1774346167654930661,1774346167654943551,0.004,0.396,0.413,200,3
13764,76,1774346167660605840,1774346167660613954,1774346167661194939,1774346167661213894,0.008,0.581,0.608,200,3
13765,77,1774346167663711531,1774346167663716930,1774346167664724317,1774346167664742595,0.005,1.007,1.031,200,3
13766,78,1774346167667932208,1774346167667942034,1774346167668859265,1774346167668876445,0.010,0.917,0.944,200,3
13767,79,1774346167671607061,1774346167671612154,1774346167672698866,1774346167672718740,0.005,1.087,1.112,200,3
13768,83,1774346167673068045,1774346167673071204,1774346167674219582,1774346167674238875,0.003,1.148,1.171,200,3
13769,81,1774346167680704441,1774346167680716369,1774346167681458003,1774346167681467459,0.012,0.742,0.763,200,3
13770,84,1774346167681941970,1774346167681946703,1774346167682900059,1774346167682915812,0.005,0.953,0.974,200,3
13771,85,1774346167693381754,1774346167693389784,1774346167693914767,1774346167693932981,0.008,0.525,0.551,200,3
13772,82,1774346167701051373,1774346167701057818,1774346167701323741,1774346167701333250,0.006,0.266,0.282,200,3
13773,80,1774346167704299962,1774346167704435010,1774346167706289146,1774346167706305871,0.135,1.854,2.006,200,3
13774,87,1774346167708569362,1774346167708576134,1774346167710118472,1774346167710316353,0.007,1.542,1.747,200,3
13775,88,1774346167711162870,1774346167711169769,1774346167712474712,1774346167712498368,0.007,1.305,1.336,200,3
13776,89,1774346167721623910,1774346167721631137,1774346167722590593,1774346167722612632,0.007,0.959,0.989,200,3
13777,86,1774346167725491314,1774346167725498826,1774346167726428800,1774346167726446349,0.008,0.930,0.955,200,3
13778,91,1774346167726868324,1774346167726872592,1774346167728734948,1774346167728768282,0.004,1.862,1.900,200,3
13779,90,1774346167731329243,1774346167731338192,1774346167733947026,1774346167733968241,0.009,2.609,2.639,200,3
13780,92,1774346167734423772,1774346167734429752,1774346167735211391,1774346167735226172,0.006,0.782,0.802,200,3
13781,93,1774346167741804821,1774346167741811499,1774346167742428332,1774346167742439458,0.007,0.617,0.635,200,3
13782,94,1774346167744440084,1774346167744445990,1774346167747685578,1774346167747720962,0.006,3.240,3.281,200,3
13783,95,1774346167751447924,1774346167751455742,1774346167753241235,1774346167753262619,0.008,1.785,1.815,200,3
13784,96,1774346167753677610,1774346167753681625,1774346167754479693,1774346167754500560,0.004,0.798,0.823,200,3
13785,97,1774346167757871878,1774346167757881926,1774346167761118819,1774346167761160478,0.010,3.237,3.289,200,3
13786,98,1774346167765681849,1774346167765690481,1774346167766532138,1774346167766566053,0.009,0.842,0.884,200,3
13787,99,1774346167767049741,1774346167767055150,1774346167768165519,1774346167768185181,0.005,1.110,1.135,200,3
13788,100,1774346167770801490,1774346167770807618,1774346167774313925,1774346167774377836,0.006,3.506,3.576,200,3
13789,101,1774346167776559259,1774346167776566845,1774346167779672906,1774346167779699045,0.008,3.106,3.140,200,3
13790,103,1774346167780174745,1774346167780178654,1774346167785442666,1774346167785477765,0.004,5.264,5.303,200,3
13791,102,1774346167785827957,1774346167785831476,1774346167787262950,1774346167787275080,0.004,1.431,1.447,200,3
13792,104,1774346167787743859,1774346167787747346,1774346167789767740,1774346167789792707,0.003,2.020,2.049,200,3
13793,105,1774346167790700334,1774346167790708364,1774346167793458791,1774346167793578941,0.008,2.751,2.879,200,3
13794,108,1774346167794504139,1774346167794513469,1774346167803778317,1774346167803816141,0.009,9.265,9.312,200,3
13795,106,1774346167804435184,1774346167804440276,1774346167806062801,1774346167806082284,0.005,1.623,1.647,200,3
13796,107,1774346167806369982,1774346167806374229,1774346167806882852,1774346167806929952,0.004,0.509,0.560,200,3
13797,110,1774346167807686832,1774346167807690720,1774346167808863139,1774346167808966184,0.004,1.172,1.279,200,3
13798,109,1774346167810489494,1774346167810605059,1774346167811964509,1774346167812011578,0.116,1.359,1.522,200,3
13799,111,1774346167812297861,1774346167812301886,1774346167818822704,1774346167818857254,0.004,6.521,6.559,200,3
13800,113,1774346167819591121,1774346167819595347,1774346167821679536,1774346167821700445,0.004,2.084,2.109,200,3
13801,112,1774346167821952411,1774346167821956088,1774346167823960090,1774346167823984591,0.004,2.004,2.032,200,3
13802,116,1774346167824666075,1774346167824670798,1774346167825854258,1774346167825878136,0.005,1.183,1.212,200,3
13803,114,1774346167826182168,1774346167826186849,1774346167828267636,1774346167828293859,0.005,2.081,2.112,200,3
13804,115,1774346167833926755,1774346167833937151,1774346167835297330,1774346167835321377,0.010,1.360,1.395,200,3
13805,117,1774346167835756548,1774346167835760341,1774346167842289385,1774346167842326005,0.004,6.529,6.570,200,3
13806,119,1774346167843521394,1774346167843527871,1774346167852459932,1774346167852503208,0.006,8.932,8.982,200,3
13807,118,1774346167864118242,1774346167864130371,1774346167867439268,1774346167867484932,0.012,3.309,3.367,200,3
13808,124,1774346167868418847,1774346167868425439,1774346167870627201,1774346167870678444,0.007,2.202,2.260,200,3
13809,120,1774346167870992281,1774346167870997542,1774346167874754204,1774346167874785594,0.005,3.757,3.793,200,3
13810,121,1774346167875127409,1774346167875132015,1774346167879068903,1774346167879107308,0.005,3.937,3.980,200,3
13811,122,1774346167881321859,1774346167881331273,1774346167883668664,1774346167884253933,0.009,2.337,2.932,200,3
13812,127,1774346167887188278,1774346167887195357,1774346167887898246,1774346167887916926,0.007,0.703,0.729,200,3
13813,123,1774346167888280484,1774346167888291134,1774346167889001959,1774346167889019888,0.011,0.711,0.739,200,3
13814,125,1774346167889340149,1774346167889344618,1774346167891191084,1774346167891210218,0.004,1.847,1.870,200,3
13815,126,1774346167891484593,1774346167891489400,1774346167894092903,1774346167894119243,0.005,2.604,2.635,200,3
13816,128,1774346167894820379,1774346167894824721,1774346167896439095,1774346167896464547,0.004,1.614,1.644,200,3
13817,129,1774346167896880901,1774346167896885074,1774346167898317775,1774346167898340427,0.004,1.433,1.460,200,3
13818,130,1774346167899892306,1774346167899897980,1774346167901288186,1774346167901335086,0.006,1.390,1.443,200,3
13819,131,1774346167908672569,1774346167908882061,1774346167912337786,1774346167912373815,0.209,3.456,3.701,200,3
13820,132,1774346167912980009,1774346167912984806,1774346167925161885,1774346167925191996,0.005,12.177,12.212,200,3
13821,134,1774346167927383541,1774346167927390757,1774346167929533870,1774346167929555645,0.007,2.143,2.172,200,3
13822,133,1774346167930826514,1774346167930834491,1774346167932378055,1774346167932405028,0.008,1.544,1.579,200,3
13826,140,1774346167947244715,1774346167950165204,1774346167950937255,1774346167950960488,2.920,0.772,3.716,200,3
13827,138,1774346167952094576,1774346167952101391,1774346167955568823,1774346167955597508,0.007,3.467,3.503,200,3
13823,139,1774346167938362337,1774346167938415978,1774346167947422109,1774346167960680053,0.054,9.006,22.318,200,3
13824,135,1774346167946565872,1774346167947425511,1774346167948620668,1774346167961244345,0.860,1.195,14.678,200,3
13825,137,1774346167946750620,1774346167948634720,1774346167950155209,1774346167961678882,1.884,1.520,14.928,200,3
13828,144,1774346167966449048,1774346167966458694,1774346167967371700,1774346167967395768,0.010,0.913,0.947,200,3
13829,141,1774346167967741713,1774346167967746690,1774346167969185898,1774346167969206638,0.005,1.439,1.465,200,3
13830,136,1774346167969486697,1774346167969491642,1774346167969834429,1774346167969842849,0.005,0.343,0.356,200,3
13831,142,1774346167970050957,1774346167970053842,1774346167980777593,1774346167980811645,0.003,10.724,10.761,200,3
13832,147,1774346167985430567,1774346167985437593,1774346167986044886,1774346167986061748,0.007,0.607,0.631,200,3
13833,145,1774346167986428878,1774346167986432977,1774346167987984750,1774346167988011534,0.004,1.552,1.583,200,3
13834,146,1774346167988584151,1774346167988589391,1774346167991410723,1774346167991441448,0.005,2.821,2.857,200,3
13835,149,1774346167996041404,1774346167996049529,1774346167997843510,1774346167997869818,0.008,1.794,1.828,200,3
13836,143,1774346167998753868,1774346167998759299,1774346168006728503,1774346168006834886,0.005,7.969,8.081,200,3
13837,148,1774346168008402951,1774346168008409101,1774346168011431599,1774346168011462556,0.006,3.023,3.060,200,3
13838,150,1774346168012331144,1774346168012337304,1774346168013972016,1774346168013990812,0.006,1.635,1.660,200,3
13839,151,1774346168014204879,1774346168014208926,1774346168014755076,1774346168014762800,0.004,0.546,0.558,200,3
13840,152,1774346168022854721,1774346168022861609,1774346168025494961,1774346168025560921,0.007,2.633,2.706,200,3
13841,156,1774346168026121377,1774346168026127114,1774346168027210900,1774346168027234842,0.006,1.084,1.114,200,3
13842,153,1774346168029779506,1774346168029786299,1774346168031493491,1774346168031534664,0.007,1.707,1.755,200,3
13843,154,1774346168031894070,1774346168031899047,1774346168033542306,1774346168033568244,0.005,1.644,1.674,200,3
13844,157,1774346168041119488,1774346168041126545,1774346168042004304,1774346168042013148,0.007,0.878,0.894,200,3
13845,155,1774346168042293038,1774346168042295996,1774346168043226350,1774346168043243603,0.003,0.930,0.951,200,3
13846,158,1774346168049350377,1774346168049888815,1774346168051048081,1774346168051066845,0.538,1.159,1.717,200,3
13847,159,1774346168051545778,1774346168051551293,1774346168052693908,1774346168052705868,0.006,1.143,1.160,200,3
13848,160,1774346168053192371,1774346168053197030,1774346168060372412,1774346168060401340,0.005,7.175,7.209,200,3
13849,161,1774346168062958974,1774346168062965503,1774346168063739192,1774346168063750582,0.007,0.774,0.792,200,3
13850,162,1774346168066044078,1774346168066050512,1774346168066382543,1774346168066390277,0.006,0.332,0.346,200,3
13851,163,1774346168070251981,1774346168070260402,1774346168072692205,1774346168073174160,0.008,2.432,2.922,200,3
13852,165,1774346168074345122,1774346168074353014,1774346168075757737,1774346168075803950,0.008,1.405,1.459,200,3
13853,164,1774346168078280684,1774346168078289400,1774346168086185897,1774346168086270790,0.009,7.897,7.990,200,3
13854,166,1774346168088115830,1774346168088122718,1774346168089818467,1774346168089915522,0.007,1.696,1.800,200,3
13855,167,1774346168090872881,1774346168090879875,1774346168094250200,1774346168094307824,0.007,3.370,3.435,200,3
13856,168,1774346168095136918,1774346168095143289,1774346168096819281,1774346168096838584,0.006,1.676,1.702,200,3
13857,170,1774346168098337900,1774346168098343595,1774346168100628681,1774346168100657419,0.006,2.285,2.320,200,3
13858,169,1774346168101628486,1774346168101636094,1774346168106352233,1774346168106428251,0.008,4.716,4.800,200,3
13859,172,1774346168107556169,1774346168107562371,1774346168108276154,1774346168108290639,0.006,0.714,0.735,200,3
13860,171,1774346168108534828,1774346168108537354,1774346168109048110,1774346168111345795,0.003,0.511,2.811,200,3
13861,174,1774346168114273252,1774346168114277119,1774346168114847887,1774346168114863482,0.004,0.571,0.590,200,3
13862,173,1774346168115146996,1774346168115151782,1774346168115497886,1774346168115507585,0.005,0.346,0.361,200,3
13863,175,1774346168120966647,1774346168120973472,1774346168121999190,1774346168122014743,0.007,1.026,1.048,200,3
13864,176,1774346168127128149,1774346168127142359,1774346168127867447,1774346168127877664,0.014,0.725,0.750,200,3
13865,177,1774346168130081064,1774346168130086790,1774346168130932314,1774346168130943619,0.006,0.846,0.863,200,3
13866,178,1774346168136572584,1774346168136580350,1774346168137589332,1774346168137613263,0.008,1.009,1.041,200,3
13867,179,1774346168138810722,1774346168138817833,1774346168141231670,1774346168141262395,0.007,2.414,2.452,200,3
13868,180,1774346168143423304,1774346168143431957,1774346168144417041,1774346168144436978,0.009,0.985,1.014,200,3
13869,181,1774346168148098197,1774346168148107738,1774346168149309043,1774346168149420667,0.010,1.201,1.323,200,3
13870,182,1774346168150204277,1774346168150210194,1774346168151046177,1774346168151059891,0.006,0.836,0.856,200,3
13871,184,1774346168152002247,1774346168152006812,1774346168153302467,1774346168153321538,0.005,1.296,1.320,200,3
13872,183,1774346168155788947,1774346168155795687,1774346168161354873,1774346168161397885,0.007,5.559,5.609,200,3
13873,186,1774346168162105021,1774346168162252247,1774346168163971604,1774346168163991668,0.147,1.719,1.887,200,3
13877,190,1774346168182628635,1774346168185464083,1774346168187458085,1774346168187516575,2.835,1.994,4.888,200,3
13878,189,1774346168188054538,1774346168188059989,1774346168189463212,1774346168189489034,0.005,1.403,1.435,200,3
13874,188,1774346168169665674,1774346168169675405,1774346168182677733,1774346168189701749,0.010,13.002,20.036,200,3
13875,185,1774346168181092884,1774346168182682445,1774346168184070792,1774346168189847045,1.590,1.388,8.754,200,3
13876,187,1774346168181362236,1774346168184080026,1774346168185338935,1774346168190034519,2.718,1.259,8.672,200,3
13879,192,1774346168190587284,1774346168190592419,1774346168194208121,1774346168194241497,0.005,3.616,3.654,200,3
13880,191,1774346168194566713,1774346168194571140,1774346168195522853,1774346168195541374,0.004,0.952,0.975,200,3
13881,193,1774346168199132289,1774346168199142760,1774346168201652558,1774346168201678855,0.010,2.510,2.547,200,3
13882,194,1774346168206230253,1774346168206240893,1774346168207951454,1774346168208018112,0.011,1.711,1.788,200,3
13883,195,1774346168208531901,1774346168208535704,1774346168209058696,1774346168209064612,0.004,0.523,0.533,200,3
13884,196,1774346168216032683,1774346168216040946,1774346168217132011,1774346168217152561,0.008,1.091,1.120,200,3
13885,197,1774346168225800638,1774346168225808531,1774346168226875845,1774346168226892897,0.008,1.067,1.092,200,3
13886,198,1774346168241611303,1774346168241639576,1774346168242684851,1774346168242701407,0.028,1.046,1.090,200,3
13888,201,1774346168259186381,1774346168261097930,1774346168268043766,1774346168268084306,1.912,6.946,8.898,200,3
13889,200,1774346168268438810,1774346168268442444,1774346168270537817,1774346168270563575,0.004,2.096,2.125,200,3
13887,199,1774346168247178983,1774346168247220780,1774346168261084047,1774346168270772730,0.042,13.863,23.594,200,3
13890,204,1774346168271840197,1774346168271849885,1774346168275836489,1774346168275910954,0.010,3.987,4.071,200,3
13891,202,1774346168277137353,1774346168277140967,1774346168278461334,1774346168278481387,0.004,1.320,1.344,200,3
13892,203,1774346168284314521,1774346168284322741,1774346168286260629,1774346168286271099,0.008,1.938,1.957,200,3
13893,205,1774346168286717163,1774346168286721104,1774346168287937540,1774346168287943879,0.004,1.216,1.227,200,3
13894,206,1774346168291526759,1774346168291535624,1774346168293048643,1774346168293074391,0.009,1.513,1.548,200,3
13895,207,1774346168297878086,1774346168297885070,1774346168299852336,1774346168299884836,0.007,1.967,2.007,200,3
13896,208,1774346168306125738,1774346168306135743,1774346168307007279,1774346168307023265,0.010,0.872,0.898,200,3
13897,209,1774346168307461088,1774346168307465884,1774346168307855920,1774346168307875920,0.005,0.390,0.415,200,3
13898,210,1774346168310518124,1774346168310529651,1774346168313243078,1774346168313293877,0.012,2.713,2.776,200,3
13899,211,1774346168320357523,1774346168320370329,1774346168321821645,1774346168321846601,0.013,1.451,1.489,200,3
13900,212,1774346168322268174,1774346168322273562,1774346168323315604,1774346168323325821,0.005,1.042,1.058,200,3
13901,213,1774346168329200475,1774346168329208547,1774346168330405563,1774346168330425913,0.008,1.197,1.225,200,3
13902,214,1774346168332751935,1774346168332759003,1774346168333753669,1774346168333764044,0.007,0.995,1.012,200,3
13903,215,1774346168335665038,1774346168335671620,1774346168338050011,1774346168338119299,0.007,2.378,2.454,200,3
13904,216,1774346168339424791,1774346168339429567,1774346168341748573,1774346168341925778,0.005,2.319,2.501,200,3
13905,217,1774346168346189471,1774346168346196349,1774346168346752939,1774346168346768143,0.007,0.557,0.579,200,3
13906,218,1774346168347077510,1774346168347080891,1774346168352239487,1774346168352298347,0.003,5.159,5.221,200,3
13907,220,1774346168353157067,1774346168353161135,1774346168357438907,1774346168357511027,0.004,4.278,4.354,200,3
13908,219,1774346168357898749,1774346168357903154,1774346168358428354,1774346168358439352,0.004,0.525,0.541,200,3
13909,221,1774346168361072539,1774346168362227574,1774346168363797583,1774346168363820626,1.155,1.570,2.748,200,3
13910,222,1774346168368367776,1774346168368379926,1774346168369471160,1774346168369487579,0.012,1.091,1.120,200,3
13911,223,1774346168372129557,1774346168372137270,1774346168373765115,1774346168373784851,0.008,1.628,1.655,200,3
13912,224,1774346168374275068,1774346168374279125,1774346168375601004,1774346168375656684,0.004,1.322,1.382,200,3
13913,225,1774346168378684814,1774346168378694481,1774346168383459508,1774346168383524158,0.010,4.765,4.839,200,3
13914,228,1774346168385646847,1774346168385654634,1774346168386541569,1774346168386562689,0.008,0.887,0.916,200,3
13915,226,1774346168387196121,1774346168387257274,1774346168391648314,1774346168391675657,0.061,4.391,4.480,200,3
13916,227,1774346168392283289,1774346168392287177,1774346168393815484,1774346168393829948,0.004,1.528,1.547,200,3
13917,229,1774346168396937245,1774346168396945581,1774346168398071555,1774346168398087107,0.008,1.126,1.150,200,3
13918,230,1774346168402057562,1774346168402066426,1774346168403573486,1774346168403594839,0.009,1.507,1.537,200,3
13919,231,1774346168404224294,1774346168404230960,1774346168404929111,1774346168404956550,0.007,0.698,0.732,200,3
13920,232,1774346168410726755,1774346168410733073,1774346168411719440,1774346168411840774,0.006,0.986,1.114,200,3
13921,233,1774346168413135721,1774346168413141226,1774346168414465820,1774346168414489540,0.005,1.325,1.354,200,3
13922,234,1774346168415753583,1774346168415803695,1774346168418821629,1774346168418963809,0.050,3.018,3.210,200,3
13923,235,1774346168420864095,1774346168420869874,1774346168421509804,1774346168421516302,0.006,0.640,0.652,200,3
13924,236,1774346168424894609,1774346168424904181,1774346168425531475,1774346168425549330,0.010,0.627,0.655,200,3
13925,237,1774346168427988566,1774346168427994958,1774346168435074966,1774346168435160821,0.006,7.080,7.172,200,3
13926,238,1774346168435951542,1774346168435956856,1774346168437327294,1774346168437374448,0.005,1.371,1.423,200,3
13927,239,1774346168437723753,1774346168437727483,1774346168438514009,1774346168438524225,0.004,0.787,0.800,200,3
13928,240,1774346168444272601,1774346168444279670,1774346168446083324,1774346168446103673,0.007,1.804,1.831,200,3
13929,242,1774346168446543514,1774346168446547983,1774346168447345222,1774346168447361462,0.004,0.797,0.818,200,3
13930,241,1774346168447627025,1774346168447630913,1774346168453361006,1774346168453496477,0.004,5.730,5.870,200,3
13931,244,1774346168456157705,1774346168456164488,1774346168460484733,1774346168460540192,0.007,4.320,4.383,200,3
13932,243,1774346168461653434,1774346168461659308,1774346168465960346,1774346168466189004,0.006,4.301,4.536,200,3
13933,248,1774346168468381758,1774346168468388161,1774346168469473394,1774346168469552646,0.006,1.085,1.171,200,3
13934,245,1774346168470066900,1774346168470071411,1774346168478211838,1774346168478243894,0.005,8.141,8.177,200,3
13935,246,1774346168478640638,1774346168478646122,1774346168479357464,1774346168479387808,0.005,0.711,0.747,200,3
13936,247,1774346168479755222,1774346168479761181,1774346168481242102,1774346168481262409,0.006,1.481,1.507,200,3
13937,254,1774346168482241501,1774346168482245664,1774346168483443251,1774346168483455264,0.004,1.198,1.214,200,3
13938,252,1774346168483735524,1774346168483740574,1774346168487820085,1774346168487930885,0.005,4.080,4.195,200,3
13939,249,1774346168491541934,1774346168491551834,1774346168495068157,1774346168495110810,0.010,3.516,3.569,200,3
13940,251,1774346168495671161,1774346168495676634,1774346168497294663,1774346168497318488,0.005,1.618,1.647,200,3
13941,253,1774346168498223760,1774346168498228007,1774346168499418842,1774346168499443534,0.004,1.191,1.220,200,3
13942,250,1774346168499668050,1774346168499671569,1774346168501350746,1774346168501372521,0.004,1.679,1.704,200,3
13944,258,1774346168518641132,1774346168519506667,1774346168521906034,1774346168521971921,0.866,2.399,3.331,200,3
13945,256,1774346168523059193,1774346168523065289,1774346168524604849,1774346168524624902,0.006,1.540,1.566,200,3
13946,257,1774346168524980515,1774346168524985999,1774346168526562558,1774346168526579484,0.005,1.577,1.599,200,3
13943,255,1774346168507873355,1774346168507883012,1774346168519466349,1774346168526792791,0.010,11.583,18.919,200,3
13947,261,1774346168532918988,1774346168532924979,1774346168533497343,1774346168533506049,0.006,0.572,0.587,200,3
13948,259,1774346168533737063,1774346168533739979,1774346168535734287,1774346168535778261,0.003,1.994,2.041,200,3
13949,260,1774346168538837167,1774346168538875647,1774346168541476414,1774346168541517112,0.038,2.601,2.680,200,3
13950,262,1774346168544242060,1774346168545059617,1774346168545758333,1774346168545779327,0.818,0.699,1.537,200,3
