rate_rps,n_obs,rho,mean_svc_ms,p50_resp_ms,p95_resp_ms,p99_resp_ms,ks_replay,ks_bootstrap,ks_parametric
10,649,0.01979731057010786,1.9797310570107858,2.696652,5.277839400000001,7.4226477999999965,0.4234802922610468,0.43255217661808787,0.43169520662403527
25,1582,0.05252288451327433,2.1009153805309735,2.7122884999999997,6.047263,9.64392765000001,0.3574824906306068,0.3782747966128718,0.3579736960880959
50,3182,0.12342124497171592,2.4684248994343183,3.003549,13.605618949999998,26.018695490000006,0.34294774086478397,0.35284434991220737,0.31493996125542467
