rate_rps,n_obs,rho,mean_svc_ms,p50_resp_ms,p95_resp_ms,p99_resp_ms,ks_replay,ks_bootstrap,ks_parametric
25,2379,0.003418445906893652,0.5469513451029844,27.518714,111.59729149999998,166.02010977999973,0.7477931904161412,0.746532156368222,0.7776376628835646
50,4519,0.003828043679464483,0.30624349435715864,0.209344,0.5497977,13.114637779999905,0.18012834697942023,0.18189865014383713,0.2327948661208232
100,8848,0.0058900173626808315,0.23560069450723325,0.1866405,0.34430384999999997,2.4240163200000358,0.23530741410488246,0.2302215189873418,0.25090415913200725
200,4402,0.012390313175829169,0.24780626351658339,0.19394299999999998,0.41309834999999984,1.9539586699999942,0.21876419809177647,0.20990458882326216,0.2417083144025443
400,2721,0.06788897982359426,0.6788897982359426,0.220038,1.360582,11.650878600000087,0.22087467842704894,0.22234472620360163,0.21536199926497612
600,2611,0.06662703033320566,0.4441802022213711,0.220867,0.851051,9.68324040000001,0.24549980850248948,0.25967062428188437,0.22098812715434699
