id,trace_id,arrival_unix_ns,service_start_unix_ns,service_end_unix_ns,response_end_unix_ns,queue_ms,service_ms,response_ms,status_code,bytes_written
4676,25,1774346071604195670,1774346071604203552,1774346071606184203,1774346071606203846,0.008,1.981,2.008,200,3
4677,7,1774346071606446829,1774346071606449692,1774346071606945579,1774346071606966637,0.003,0.496,0.520,200,3
4678,16,1774346071610341083,1774346071610351660,1774346071611973554,1774346071611986561,0.011,1.622,1.645,200,3
4679,2,1774346071612420127,1774346071612425590,1774346071613129485,1774346071613144880,0.005,0.704,0.725,200,3
4680,3,1774346071615924554,1774346071615933799,1774346071618608560,1774346071618636434,0.009,2.675,2.712,200,3
4681,24,1774346071619060967,1774346071619063703,1774346071621175065,1774346071621364656,0.003,2.111,2.304,200,3
4682,5,1774346071626108349,1774346071626118778,1774346071627659048,1774346071627708149,0.010,1.540,1.600,200,3
4683,22,1774346071628278126,1774346071628283399,1774346071632317440,1774346071632349001,0.005,4.034,4.071,200,3
4684,15,1774346071633083168,1774346071633088536,1774346071634442236,1774346071634467933,0.005,1.354,1.385,200,3
4685,23,1774346071634777589,1774346071634781889,1774346071635868590,1774346071635896231,0.004,1.087,1.119,200,3
4686,12,1774346071636131469,1774346071636135790,1774346071638995457,1774346071639022189,0.004,2.860,2.891,200,3
4687,19,1774346071643180821,1774346071643190426,1774346071645788065,1774346071645823472,0.010,2.598,2.643,200,3
4688,26,1774346071646679226,1774346071646684572,1774346071647411237,1774346071647426157,0.005,0.727,0.747,200,3
4689,1,1774346071648675155,1774346071648682045,1774346071649091753,1774346071649100597,0.007,0.410,0.425,200,3
4690,10,1774346071653230394,1774346071653239207,1774346071655392226,1774346071655419698,0.009,2.153,2.189,200,3
4691,4,1774346071659261210,1774346071659268046,1774346071660040558,1774346071660061310,0.007,0.773,0.800,200,3
4692,14,1774346071663810568,1774346071663818577,1774346071665875422,1774346071665892106,0.008,2.057,2.082,200,3
4693,9,1774346071668105216,1774346071668111629,1774346071668851840,1774346071668871081,0.006,0.740,0.766,200,3
4694,11,1774346071672225472,1774346071672233640,1774346071672630245,1774346071672644193,0.008,0.397,0.419,200,3
4695,8,1774346071674718028,1774346071674727992,1774346071675783903,1774346071675793011,0.010,1.056,1.075,200,3
4696,21,1774346071681655796,1774346071681662981,1774346071682346831,1774346071682363769,0.007,0.684,0.708,200,3
4697,18,1774346071689591433,1774346071689597963,1774346071690468953,1774346071690477015,0.007,0.871,0.886,200,3
4698,17,1774346071692985934,1774346071692992728,1774346071693775130,1774346071693991274,0.007,0.782,1.005,200,3
4699,6,1774346071694444367,1774346071694447251,1774346071699111291,1774346071699218296,0.003,4.664,4.774,200,3
4700,13,1774346071702546735,1774346071702551681,1774346071702932395,1774346071702939738,0.005,0.381,0.393,200,3
4701,20,1774346071708830809,1774346071708839432,1774346071710368078,1774346071710385660,0.009,1.529,1.555,200,3
4702,27,1774346071719033730,1774346071719040165,1774346071721161912,1774346071721184471,0.006,2.122,2.151,200,3
4703,28,1774346071721665629,1774346071721670954,1774346071722344587,1774346071722399299,0.005,0.674,0.734,200,3
4704,29,1774346071724641926,1774346071724648393,1774346071726299027,1774346071726314506,0.006,1.651,1.673,200,3
4705,30,1774346071732408598,1774346071732417051,1774346071735117753,1774346071735166273,0.008,2.701,2.758,200,3
4706,32,1774346071738561148,1774346071738685672,1774346071740672304,1774346071740709222,0.125,1.987,2.148,200,3
4707,31,1774346071742805452,1774346071742809721,1774346071744324008,1774346071744338843,0.004,1.514,1.533,200,3
4708,33,1774346071745026656,1774346071745029561,1774346071745571623,1774346071745575902,0.003,0.542,0.549,200,3
4709,34,1774346071750106643,1774346071750112275,1774346071751635850,1774346071751645434,0.006,1.524,1.539,200,3
4710,35,1774346071753841537,1774346071753845002,1774346071754897098,1774346071754902508,0.003,1.052,1.061,200,3
4711,36,1774346071760233169,1774346071760239393,1774346071761564554,1774346071761577592,0.006,1.325,1.344,200,3
4712,37,1774346071763447578,1774346071763454657,1774346071764301408,1774346071764316201,0.007,0.847,0.869,200,3
4713,38,1774346071784459216,1774346071784468071,1774346071786072752,1774346071786098513,0.009,1.605,1.639,200,3
4714,39,1774346071786528666,1774346071786532734,1774346071787358818,1774346071787370134,0.004,0.826,0.841,200,3
4715,40,1774346071789006356,1774346071789011903,1774346071790273571,1774346071790291005,0.006,1.262,1.285,200,3
4716,41,1774346071793898955,1774346071793904861,1774346071796124860,1774346071796164420,0.006,2.220,2.265,200,3
4717,42,1774346071800573912,1774346071800582661,1774346071801726219,1774346071801749634,0.009,1.144,1.176,200,3
4718,43,1774346071804119130,1774346071804123716,1774346071804736297,1774346071804751470,0.005,0.613,0.633,200,3
4719,44,1774346071807027000,1774346071807034333,1774346071807532966,1774346071807547886,0.007,0.499,0.521,200,3
4720,45,1774346071817900987,1774346071817909271,1774346071819120305,1774346071819142853,0.008,1.211,1.242,200,3
4721,48,1774346071837837526,1774346071837864005,1774346071838658738,1774346071838672854,0.026,0.795,0.835,200,3
4722,49,1774346071839084464,1774346071839087624,1774346071840701181,1774346071840721943,0.003,1.614,1.638,200,3
4723,47,1774346071841739445,1774346071841746345,1774346071845850963,1774346071845897265,0.007,4.105,4.158,200,3
4724,46,1774346071846296691,1774346071846301552,1774346071849031686,1774346071849052586,0.005,2.730,2.756,200,3
4725,51,1774346071850095336,1774346071850100418,1774346071851051290,1774346071851090998,0.005,0.951,0.996,200,3
4726,50,1774346071851375728,1774346071851380261,1774346071854310853,1774346071854341981,0.005,2.931,2.966,200,3
4727,52,1774346071859080022,1774346071859087799,1774346071860684017,1774346071860700595,0.008,1.596,1.621,200,3
4728,53,1774346071866847476,1774346071866852918,1774346071868678709,1774346071868695277,0.005,1.826,1.848,200,3
4729,55,1774346071888967672,1774346071888976696,1774346071890043585,1774346071890059339,0.009,1.067,1.092,200,3
4730,54,1774346071890344661,1774346071890347133,1774346071891351216,1774346071891366474,0.002,1.004,1.022,200,3
4731,56,1774346071908710690,1774346071908719333,1774346071909310834,1774346071909327243,0.009,0.592,0.617,200,3
4732,57,1774346071911900368,1774346071911948719,1774346071913716903,1774346071913741533,0.048,1.768,1.841,200,3
4733,58,1774346071914500573,1774346071914506786,1774346071916883726,1774346071916917443,0.006,2.377,2.417,200,3
4734,59,1774346071917401147,1774346071917404856,1774346071917809978,1774346071917815610,0.004,0.405,0.414,200,3
4735,60,1774346071923522390,1774346071923532163,1774346071925074609,1774346071925109045,0.010,1.543,1.587,200,3
4736,61,1774346071925525082,1774346071925528632,1774346071926594401,1774346071926614614,0.004,1.066,1.090,200,3
4737,63,1774346071937121569,1774346071937165039,1774346071939968012,1774346071939997661,0.043,2.803,2.876,200,3
4738,62,1774346071940466297,1774346071940470344,1774346071942916202,1774346071942942829,0.004,2.446,2.477,200,3
4739,64,1774346071945682267,1774346071945724437,1774346071946454335,1774346071946466106,0.042,0.730,0.784,200,3
4740,65,1774346071947094076,1774346071947100279,1774346071949110558,1774346071949128605,0.006,2.010,2.035,200,3
4741,66,1774346071963674070,1774346071963681540,1774346071965313102,1774346071965346059,0.007,1.632,1.672,200,3
4742,67,1774346071968813228,1774346071968820804,1774346071970745380,1774346071970761430,0.008,1.925,1.948,200,3
4743,68,1774346071977484201,1774346071977501414,1774346071979210458,1774346071979270940,0.017,1.709,1.787,200,3
4744,70,1774346071985176846,1774346071985185996,1774346071986426384,1774346071986440173,0.009,1.240,1.263,200,3
4745,71,1774346071988861977,1774346071988867207,1774346071989428478,1774346071989434807,0.005,0.561,0.573,200,3
4746,69,1774346071990385055,1774346071990394649,1774346071991604738,1774346071991626906,0.010,1.210,1.242,200,3
4747,72,1774346072006338399,1774346072006345605,1774346072006811431,1774346072006856221,0.007,0.466,0.518,200,3
4748,73,1774346072009129447,1774346072009134128,1774346072010215493,1774346072010222540,0.005,1.081,1.093,200,3
4749,74,1774346072015516353,1774346072015523252,1774346072016549218,1774346072016556519,0.007,1.026,1.040,200,3
4750,75,1774346072041536920,1774346072041550878,1774346072042145951,1774346072042156274,0.014,0.595,0.619,200,3
4751,76,1774346072042775004,1774346072042779400,1774346072043273448,1774346072043285145,0.004,0.494,0.510,200,3
4752,77,1774346072056067144,1774346072056076115,1774346072056856858,1774346072056869812,0.009,0.781,0.803,200,3
4753,78,1774346072069088268,1774346072069246615,1774346072069897466,1774346072069925118,0.158,0.651,0.837,200,3
4754,79,1774346072080990391,1774346072080996297,1774346072081738886,1774346072081751946,0.006,0.743,0.762,200,3
4755,81,1774346072088316898,1774346072088322150,1774346072090227020,1774346072090246747,0.005,1.905,1.930,200,3
4756,82,1774346072092811962,1774346072092817763,1774346072093307056,1774346072093313534,0.006,0.489,0.502,200,3
4757,80,1774346072103958548,1774346072103964983,1774346072105475994,1774346072105482577,0.006,1.511,1.524,200,3
4758,83,1774346072119425985,1774346072119434723,1774346072120296964,1774346072120315455,0.009,0.862,0.889,200,3
4759,84,1774346072128650864,1774346072128656781,1774346072130181465,1774346072130193236,0.006,1.525,1.542,200,3
4760,85,1774346072156509020,1774346072156522524,1774346072157399758,1774346072157407112,0.014,0.877,0.898,200,3
4761,87,1774346072163653829,1774346072163662209,1774346072165102278,1774346072165121762,0.008,1.440,1.468,200,3
4762,86,1774346072165589014,1774346072165593156,1774346072165757451,1774346072165766232,0.004,0.164,0.177,200,3
4763,88,1774346072168736505,1774346072168743912,1774346072169532496,1774346072169550754,0.007,0.789,0.814,200,3
4764,89,1774346072172260378,1774346072172266221,1774346072172854320,1774346072172862076,0.006,0.588,0.602,200,3
4765,91,1774346072177550075,1774346072177558317,1774346072178862255,1774346072178884582,0.008,1.304,1.335,200,3
4766,90,1774346072179698191,1774346072179703178,1774346072180669392,1774346072180682631,0.005,0.966,0.984,200,3
4767,92,1774346072180989128,1774346072180992033,1774346072182333382,1774346072182349759,0.003,1.342,1.361,200,3
4768,93,1774346072187192047,1774346072187201620,1774346072188237561,1774346072188259602,0.010,1.036,1.068,200,3
4769,95,1774346072201776175,1774346072201782483,1774346072203099709,1774346072203139184,0.006,1.317,1.363,200,3
4770,94,1774346072203714857,1774346072203717520,1774346072206393084,1774346072206424328,0.003,2.676,2.710,200,3
4771,96,1774346072214012372,1774346072214022791,1774346072214355851,1774346072214367347,0.010,0.333,0.355,200,3
4772,97,1774346072226744424,1774346072226750542,1774346072227999330,1774346072228009537,0.006,1.249,1.265,200,3
4773,98,1774346072230047420,1774346072230051921,1774346072231511126,1774346072231526162,0.004,1.459,1.479,200,3
4774,99,1774346072239250384,1774346072239259904,1774346072241350667,1774346072241384236,0.010,2.091,2.134,200,3
4775,100,1774346072264837819,1774346072264846008,1774346072265606791,1774346072265621700,0.008,0.761,0.784,200,3
4776,101,1774346072266351862,1774346072266356829,1774346072266944589,1774346072266964517,0.005,0.588,0.613,200,3
4777,104,1774346072279875033,1774346072279881077,1774346072280474649,1774346072280481961,0.006,0.594,0.607,200,3
4778,102,1774346072282725723,1774346072282732792,1774346072283933080,1774346072283954498,0.007,1.200,1.229,200,3
4779,103,1774346072284260815,1774346072284268169,1774346072284946208,1774346072284964456,0.007,0.678,0.704,200,3
4780,105,1774346072290287066,1774346072290292582,1774346072291781066,1774346072291789519,0.006,1.488,1.502,200,3
4781,106,1774346072306341382,1774346072306346686,1774346072306983770,1774346072306990067,0.005,0.637,0.649,200,3
4782,108,1774346072328878539,1774346072328887922,1774346072329760856,1774346072329778196,0.009,0.873,0.899,200,3
4783,107,1774346072332573915,1774346072332581406,1774346072333271480,1774346072333288629,0.007,0.690,0.715,200,3
4784,109,1774346072342834056,1774346072342840470,1774346072343449553,1774346072343465160,0.006,0.609,0.631,200,3
4785,111,1774346072377894546,1774346072377900632,1774346072378290359,1774346072378296846,0.006,0.390,0.402,200,3
4786,110,1774346072381401999,1774346072381411350,1774346072381872357,1774346072381887668,0.009,0.461,0.486,200,3
4787,112,1774346072397645076,1774346072397653614,1774346072398996980,1774346072399026375,0.009,1.344,1.381,200,3
4788,113,1774346072405786820,1774346072405794164,1774346072406683761,1774346072406700614,0.007,0.890,0.914,200,3
4789,114,1774346072412003661,1774346072412011702,1774346072412786253,1774346072412798024,0.008,0.775,0.794,200,3
4790,115,1774346072423877149,1774346072423885020,1774346072424562256,1774346072424580536,0.008,0.677,0.704,200,3
4791,116,1774346072473588490,1774346072473596151,1774346072474443039,1774346072474531870,0.008,0.847,0.943,200,3
4792,117,1774346072481775031,1774346072481783885,1774346072483012967,1774346072483019951,0.009,1.229,1.245,200,3
4793,118,1774346072486862435,1774346072486871089,1774346072488314719,1774346072488342942,0.009,1.444,1.481,200,3
4794,119,1774346072497589999,1774346072497598188,1774346072498345911,1774346072498361412,0.008,0.748,0.771,200,3
4795,121,1774346072521518488,1774346072521528832,1774346072523740251,1774346072523780467,0.010,2.212,2.262,200,3
4796,122,1774346072529870348,1774346072529878759,1774346072532106005,1774346072532258413,0.008,2.227,2.389,200,3
4797,120,1774346072532956957,1774346072532962536,1774346072536517115,1774346072536572609,0.006,3.555,3.616,200,3
4798,123,1774346072537491707,1774346072537497107,1774346072541083813,1774346072541120584,0.005,3.587,3.629,200,3
4799,124,1774346072541827542,1774346072541833787,1774346072542468081,1774346072542484332,0.006,0.634,0.657,200,3
4800,125,1774346072549783806,1774346072549792365,1774346072551687624,1774346072551718013,0.009,1.895,1.934,200,3
4801,126,1774346072553992719,1774346072553999523,1774346072554770619,1774346072554779928,0.007,0.771,0.787,200,3
4802,128,1774346072565239583,1774346072565248966,1774346072566808117,1774346072566841411,0.009,1.559,1.602,200,3
4803,127,1774346072568411668,1774346072568421167,1774346072570515236,1774346072570547770,0.009,2.094,2.136,200,3
4804,129,1774346072578232490,1774346072578242433,1774346072579236319,1774346072579250943,0.010,0.994,1.018,200,3
4805,130,1774346072581971077,1774346072581978896,1774346072583603051,1774346072583630925,0.008,1.624,1.660,200,3
4806,131,1774346072586585460,1774346072586593237,1774346072587762672,1774346072587788696,0.008,1.169,1.203,200,3
4807,132,1774346072599449649,1774346072599457130,1774346072600551883,1774346072600576333,0.008,1.095,1.127,200,3
4808,133,1774346072609420270,1774346072609427920,1774346072611748974,1774346072611787087,0.008,2.321,2.367,200,3
4809,134,1774346072616956275,1774346072616965573,1774346072619600331,1774346072619650965,0.009,2.635,2.695,200,3
4810,135,1774346072636865823,1774346072636874456,1774346072639238558,1774346072639267795,0.009,2.364,2.402,200,3
4811,136,1774346072639727978,1774346072639733610,1774346072641490372,1774346072641502544,0.006,1.757,1.775,200,3
4812,137,1774346072644991453,1774346072645000698,1774346072646657113,1774346072646697328,0.009,1.656,1.706,200,3
4813,138,1774346072663985744,1774346072663992961,1774346072664557085,1774346072664608078,0.007,0.564,0.622,200,3
4814,139,1774346072679100273,1774346072679108304,1774346072679809451,1774346072679831429,0.008,0.701,0.731,200,3
4815,140,1774346072699562618,1774346072699596451,1774346072700397535,1774346072700413183,0.034,0.801,0.851,200,3
4816,141,1774346072710318029,1774346072710325478,1774346072710631679,1774346072710641146,0.007,0.306,0.323,200,3
4817,142,1774346072712427341,1774346072712433248,1774346072713995590,1774346072714053831,0.006,1.562,1.627,200,3
4818,143,1774346072720577543,1774346072720585964,1774346072722393228,1774346072722434880,0.008,1.807,1.857,200,3
4819,144,1774346072725945424,1774346072725953053,1774346072729945114,1774346072730012316,0.008,3.992,4.067,200,3
4820,145,1774346072730821884,1774346072730827737,1774346072732139923,1774346072732168230,0.006,1.312,1.346,200,3
4821,146,1774346072733392324,1774346072733399467,1774346072735069532,1774346072735101781,0.007,1.670,1.709,200,3
4822,147,1774346072741632720,1774346072741644227,1774346072743760458,1774346072743790065,0.012,2.116,2.157,200,3
4823,148,1774346072758090821,1774346072758098598,1774346072760562931,1774346072760604034,0.008,2.464,2.513,200,3
4824,149,1774346072766610923,1774346072766621394,1774346072767237451,1774346072767258161,0.010,0.616,0.647,200,3
4825,150,1774346072772935630,1774346072772977377,1774346072774905313,1774346072774922399,0.042,1.928,1.987,200,3
4826,151,1774346072794584732,1774346072794592456,1774346072795660793,1774346072795683405,0.008,1.068,1.099,200,3
4827,152,1774346072810180175,1774346072810189304,1774346072811221060,1774346072811237406,0.009,1.032,1.057,200,3
4828,153,1774346072814151441,1774346072814158436,1774346072815301170,1774346072815324321,0.007,1.143,1.173,200,3
4829,154,1774346072830739334,1774346072830747005,1774346072832002671,1774346072832022673,0.008,1.256,1.283,200,3
4830,155,1774346072837241549,1774346072837250076,1774346072838866602,1774346072838888939,0.009,1.617,1.648,200,3
4831,156,1774346072851770509,1774346072851777377,1774346072853238071,1774346072853250645,0.007,1.461,1.480,200,3
4832,157,1774346072888549420,1774346072888558402,1774346072889274310,1774346072889283672,0.009,0.716,0.734,200,3
4833,158,1774346072891688311,1774346072891696214,1774346072892738125,1774346072892754555,0.008,1.042,1.066,200,3
4834,160,1774346072897777764,1774346072897786640,1774346072898411911,1774346072898427316,0.009,0.625,0.650,200,3
4835,159,1774346072898899133,1774346072898903677,1774346072899668549,1774346072899722638,0.005,0.765,0.824,200,3
4836,162,1774346072913442506,1774346072913450568,1774346072913979791,1774346072913994647,0.008,0.529,0.552,200,3
4837,161,1774346072917371343,1774346072917380694,1774346072919488638,1774346072919519502,0.009,2.108,2.148,200,3
4838,163,1774346072922924457,1774346072922965623,1774346072925282853,1774346072925303352,0.041,2.317,2.379,200,3
4839,164,1774346072929859435,1774346072929893141,1774346072931811208,1774346072931821806,0.034,1.918,1.962,200,3
4840,165,1774346072942948111,1774346072942957293,1774346072944234800,1774346072944252160,0.009,1.278,1.304,200,3
4841,166,1774346072960533254,1774346072960541929,1774346072963031579,1774346072963088806,0.009,2.490,2.556,200,3
4842,167,1774346072963766877,1774346072963772583,1774346072964294938,1774346072964310248,0.006,0.522,0.543,200,3
4843,168,1774346072975879872,1774346072975888367,1774346072977155202,1774346072977170872,0.008,1.267,1.291,200,3
4844,169,1774346072987674446,1774346072987682783,1774346072988424399,1774346072988442848,0.008,0.742,0.768,200,3
4845,170,1774346072988994651,1774346072989000272,1774346072989770618,1774346072989785865,0.006,0.770,0.791,200,3
4846,171,1774346072998968886,1774346072998974793,1774346072999600158,1774346072999609034,0.006,0.625,0.640,200,3
4847,172,1774346073003821862,1774346073003829522,1774346073004373570,1774346073004385880,0.008,0.544,0.564,200,3
4848,173,1774346073011223679,1774346073011232428,1774346073012297098,1774346073012313518,0.009,1.065,1.090,200,3
4849,174,1774346073028392301,1774346073028397742,1774346073029669733,1774346073029677320,0.005,1.272,1.285,200,3
4850,175,1774346073036656502,1774346073036664501,1774346073038008861,1774346073038024023,0.008,1.344,1.368,200,3
4851,176,1774346073040144229,1774346073040150494,1774346073040819689,1774346073040828142,0.006,0.669,0.684,200,3
4852,177,1774346073076257938,1774346073076268737,1774346073076892327,1774346073076916197,0.011,0.624,0.658,200,3
4853,180,1774346073083404935,1774346073083413546,1774346073086641051,1774346073086702579,0.009,3.228,3.298,200,3
4854,178,1774346073087049248,1774346073087054067,1774346073088539555,1774346073088555330,0.005,1.486,1.506,200,3
4855,179,1774346073088823017,1774346073088825552,1774346073091218310,1774346073091237234,0.003,2.393,2.414,200,3
4856,181,1774346073097659991,1774346073097666214,1774346073099039874,1774346073099048518,0.006,1.374,1.389,200,3
4857,182,1774346073105243993,1774346073105249350,1774346073106074662,1774346073106109858,0.005,0.825,0.866,200,3
4858,183,1774346073119411202,1774346073119421536,1774346073119958958,1774346073119975685,0.010,0.537,0.565,200,3
4859,184,1774346073132983970,1774346073132989042,1774346073133893400,1774346073133900575,0.005,0.904,0.917,200,3
4860,185,1774346073150073766,1774346073150082082,1774346073151574814,1774346073151605709,0.008,1.493,1.532,200,3
4861,187,1774346073167987481,1774346073167995205,1774346073168766459,1774346073168773433,0.008,0.771,0.786,200,3
4862,186,1774346073173011493,1774346073173021404,1774346073174054935,1774346073174077156,0.010,1.034,1.066,200,3
4863,188,1774346073196078148,1774346073196091145,1774346073197593586,1774346073197603297,0.013,1.502,1.525,200,3
4864,189,1774346073197914781,1774346073197919630,1774346073198930042,1774346073198954134,0.005,1.010,1.039,200,3
4865,190,1774346073216313180,1774346073216322679,1774346073218055382,1774346073218085105,0.009,1.733,1.772,200,3
4866,191,1774346073223242100,1774346073223247446,1774346073224203938,1774346073224225684,0.005,0.957,0.984,200,3
4867,194,1774346073241359842,1774346073241369225,1774346073242934774,1774346073242964730,0.009,1.566,1.605,200,3
4868,193,1774346073243492093,1774346073243496763,1774346073244873086,1774346073244895191,0.005,1.376,1.403,200,3
4869,192,1774346073245292769,1774346073245297714,1774346073246550125,1774346073246569768,0.005,1.252,1.277,200,3
4870,195,1774346073250498452,1774346073250505753,1774346073251989567,1774346073252013246,0.007,1.484,1.515,200,3
4871,197,1774346073266238019,1774346073266248638,1774346073268107238,1774346073268131942,0.011,1.859,1.894,200,3
4872,196,1774346073270990789,1774346073271001588,1774346073271671892,1774346073271696163,0.011,0.670,0.705,200,3
4873,198,1774346073276849242,1774346073276858213,1774346073277617919,1774346073277634593,0.009,0.760,0.785,200,3
4874,199,1774346073289809411,1774346073289854740,1774346073291309961,1774346073291320792,0.045,1.455,1.511,200,3
4875,200,1774346073291656895,1774346073291659632,1774346073292461011,1774346073292471704,0.003,0.801,0.815,200,3
4876,202,1774346073316564810,1774346073316571953,1774346073317574747,1774346073317584056,0.007,1.003,1.019,200,3
4877,201,1774346073322079520,1774346073322086610,1774346073322885971,1774346073322894065,0.007,0.799,0.815,200,3
4878,203,1774346073325760045,1774346073325765064,1774346073326352370,1774346073326359576,0.005,0.587,0.600,200,3
4879,204,1774346073338633538,1774346073338644094,1774346073339534536,1774346073339804843,0.011,0.890,1.171,200,3
4880,205,1774346073345420862,1774346073345432855,1774346073348277216,1774346073348349648,0.012,2.844,2.929,200,3
4881,206,1774346073349178447,1774346073349183656,1774346073350357528,1774346073350373367,0.005,1.174,1.195,200,3
4882,207,1774346073355881813,1774346073355894376,1774346073358255926,1774346073358287879,0.013,2.362,2.406,200,3
4883,208,1774346073358660900,1774346073358666183,1774346073359006714,1774346073359018643,0.005,0.341,0.358,200,3
4884,209,1774346073361996113,1774346073362001068,1774346073364681990,1774346073364697269,0.005,2.681,2.701,200,3
4885,210,1774346073368718111,1774346073368726448,1774346073369783309,1774346073369809482,0.008,1.057,1.091,200,3
4886,211,1774346073370220807,1774346073370225202,1774346073372335311,1774346073372351753,0.004,2.110,2.131,200,3
4887,212,1774346073379281903,1774346073379289289,1774346073379891313,1774346073379904457,0.007,0.602,0.623,200,3
4888,213,1774346073404019676,1774346073404024473,1774346073405004158,1774346073405016690,0.005,0.980,0.997,200,3
4889,214,1774346073405378522,1774346073405382347,1774346073409791786,1774346073409862749,0.004,4.410,4.484,200,3
4890,215,1774346073418297227,1774346073418307941,1774346073418672425,1774346073418689384,0.011,0.365,0.392,200,3
4891,216,1774346073431575599,1774346073431580723,1774346073432586697,1774346073432594094,0.005,1.006,1.018,200,3
4892,217,1774346073442393694,1774346073442399886,1774346073442697961,1774346073442706689,0.006,0.298,0.313,200,3
4893,219,1774346073450634255,1774346073450639865,1774346073451401019,1774346073451447320,0.006,0.761,0.813,200,3
4894,218,1774346073462366012,1774346073462376694,1774346073463668487,1774346073463691236,0.011,1.292,1.325,200,3
4895,220,1774346073483051362,1774346073483060058,1774346073484603350,1774346073484625687,0.009,1.543,1.574,200,3
4896,221,1774346073487744338,1774346073487753108,1774346073488515730,1774346073488540878,0.009,0.763,0.797,200,3
4897,222,1774346073506315587,1774346073506326048,1774346073506880651,1774346073506905989,0.010,0.555,0.590,200,3
4898,223,1774346073513674248,1774346073513681402,1774346073514693061,1774346073514711995,0.007,1.012,1.038,200,3
4899,224,1774346073515162468,1774346073515166842,1774346073516571271,1774346073516596694,0.004,1.404,1.434,200,3
4900,225,1774346073536482303,1774346073536491337,1774346073537114178,1774346073537130926,0.009,0.623,0.649,200,3
4901,226,1774346073546867836,1774346073546872612,1774346073548610481,1774346073548625147,0.005,1.738,1.757,200,3
4902,227,1774346073561694296,1774346073561707768,1774346073562942386,1774346073562977403,0.013,1.235,1.283,200,3
4903,229,1774346073568565703,1774346073568573120,1774346073569664724,1774346073569692872,0.007,1.092,1.127,200,3
4904,228,1774346073569970406,1774346073569973988,1774346073571007181,1774346073571021425,0.004,1.033,1.051,200,3
4905,231,1774346073587873115,1774346073587881431,1774346073588949725,1774346073588968998,0.008,1.068,1.096,200,3
4906,230,1774346073589804612,1774346073589810719,1774346073591724718,1774346073591740050,0.006,1.914,1.935,200,3
4907,232,1774346073597899109,1774346073597907963,1774346073598884605,1774346073598907629,0.009,0.977,1.009,200,3
4908,233,1774346073609709896,1774346073609715983,1774346073616632528,1774346073616688857,0.006,6.917,6.979,200,3
4909,234,1774346073620324407,1774346073620332490,1774346073621130541,1774346073621154642,0.008,0.798,0.830,200,3
4910,235,1774346073628622077,1774346073628630561,1774346073632253378,1774346073632301286,0.008,3.623,3.679,200,3
4911,236,1774346073653420552,1774346073653427294,1774346073653812192,1774346073653821934,0.007,0.385,0.401,200,3
4912,238,1774346073679908108,1774346073679913074,1774346073681275745,1774346073681297776,0.005,1.363,1.390,200,3
4913,237,1774346073683779755,1774346073683788906,1774346073684600217,1774346073684618233,0.009,0.811,0.839,200,3
4914,239,1774346073696679970,1774346073696687641,1774346073698073590,1774346073698083226,0.008,1.386,1.403,200,3
4915,240,1774346073736767714,1774346073736775829,1774346073740029712,1774346073740131254,0.008,3.254,3.364,200,3
4916,241,1774346073740996549,1774346073741040103,1774346073741761686,1774346073741782121,0.044,0.722,0.786,200,3
4917,242,1774346073745538776,1774346073745546574,1774346073746865278,1774346073746893036,0.008,1.319,1.354,200,3
4918,243,1774346073749353185,1774346073749363233,1774346073750881546,1774346073750897744,0.010,1.518,1.544,200,3
4919,244,1774346073771493943,1774346073771504129,1774346073773042063,1774346073773066925,0.010,1.538,1.573,200,3
4920,245,1774346073779076313,1774346073779083286,1774346073781067372,1774346073781099218,0.007,1.984,2.023,200,3
4921,246,1774346073782028951,1774346073782034858,1774346073782857739,1774346073782874909,0.006,0.823,0.846,200,3
4922,247,1774346073793540936,1774346073793580126,1774346073794361366,1774346073794370950,0.039,0.781,0.830,200,3
4923,248,1774346073797223589,1774346073797233859,1774346073798999909,1774346073799045936,0.010,1.766,1.822,200,3
4924,249,1774346073802713891,1774346073802719270,1774346073803547392,1774346073803554968,0.005,0.828,0.841,200,3
4925,250,1774346073810365892,1774346073810373225,1774346073812172041,1774346073812237256,0.007,1.799,1.871,200,3
4926,251,1774346073812716628,1774346073812720643,1774346073813638780,1774346073813655929,0.004,0.918,0.939,200,3
4927,252,1774346073819816937,1774346073819825168,1774346073820038501,1774346073820046764,0.008,0.213,0.230,200,3
4928,253,1774346073838184658,1774346073838192688,1774346073839434565,1774346073839455983,0.008,1.242,1.271,200,3
4929,255,1774346073848283274,1774346073848292963,1774346073849517374,1774346073849594741,0.010,1.224,1.312,200,3
4930,254,1774346073851956618,1774346073851966308,1774346073852892242,1774346073852926984,0.010,0.926,0.970,200,3
4931,256,1774346073855907735,1774346073855914804,1774346073856817725,1774346073856943918,0.007,0.903,1.036,200,3
4932,257,1774346073860849525,1774346073860857492,1774346073862443778,1774346073862472581,0.008,1.586,1.623,200,3
4933,258,1774346073886235153,1774346073886242539,1774346073887056725,1774346073887072099,0.007,0.814,0.837,200,3
4934,259,1774346073921442011,1774346073921448203,1774346073922666728,1774346073922673015,0.006,1.219,1.231,200,3
4935,261,1774346073934700423,1774346073934708865,1774346073935518835,1774346073935531250,0.008,0.810,0.831,200,3
4936,262,1774346073942238737,1774346073942245615,1774346073942688480,1774346073942698571,0.007,0.443,0.460,200,3
4937,263,1774346073943067081,1774346073943070578,1774346073943887395,1774346073943928519,0.003,0.817,0.861,200,3
