rate_rps,n_obs,rho,mean_svc_ms,p50_resp_ms,p95_resp_ms,p99_resp_ms,ks_replay,ks_bootstrap,ks_parametric
50,4497,0.03198066215254614,0.6396132430509228,0.722373,42.32495999999995,129.02815116,nan,nan,nan
100,8863,0.05815312306216857,0.5815312306216857,0.633998,1.0325981,1.4057470599999902,nan,nan,nan
200,11924,0.23561607059711506,1.1780803529855752,36.479547499999995,144.90512650000005,207.38903013000004,nan,nan,nan
400,15390,0.5642711969850552,1.410677992462638,24.5461925,160.40305554999995,258.73202446000005,nan,nan,nan
800,13646,1.7673687851678146,2.2092109814597682,1.054049,13.42971725,107.7642558999997,nan,nan,nan
1200,14666,2.4363654041729172,2.030304503477431,0.981205,11.515052,24.230058150000016,nan,nan,nan
1600,15854,2.6231989000630755,1.6394993125394224,1.040779,7.809833699999995,15.111472979999835,nan,nan,nan
