rate_rps,n_obs,rho,mean_svc_ms,p50_resp_ms,p95_resp_ms,p99_resp_ms,ks_replay,ks_bootstrap,ks_parametric
10,987,0.08488046291793314,8.488046291793314,21.916978,84.17201709999999,140.54403181999996,0.5572441742654508,0.5491388044579534,0.585612968591692
25,2379,0.20357274155107188,8.142909662042875,8.784246,72.63623959999998,119.17746809999961,0.2543085329970576,0.25514922236233706,0.2698612862547288
50,4509,0.3967195795852739,7.934391591705478,7.585854,11.570432399999984,16.1233296,0.13461964958970946,0.13506320691949436,0.15879352406298514
75,6587,0.6133285738538029,8.177714318050706,7.815816,11.8293147,17.262839600000003,0.10475178381660846,0.10520722635494154,0.14862608167602853
