rate_rps,n_obs,rho,mean_svc_ms,p50_resp_ms,p95_resp_ms,p99_resp_ms,ks_replay,ks_bootstrap,ks_parametric
25,2357,0.07767314177626927,9.320777013152313,24.858532,87.0327112,134.26937800000002,0.6406448875689437,0.642341960118795,0.673313534153585
50,4484,0.17118641372286647,10.27118482337199,11.820671,82.29742484999989,129.48391447000003,0.2986173059768064,0.29415700267618194,0.3378679750223016
100,8416,0.3891050419874842,11.673151259624525,10.246703,20.028124749999996,26.87887950000003,0.0529942965779468,0.051093155893536135,0.09398764258555137
150,9673,0.5820783502998036,11.641567005996071,10.218624,19.7211048,26.67808176000001,0.05024294427788689,0.052930838416210046,0.09862503876770395
200,10348,0.7942585346991367,11.91387802048705,10.424541999999999,19.9539226,28.07151607000001,0.05044453034402785,0.05334364128333979,0.09953614224971014
250,9437,0.944999011011621,11.339988132139451,9.664457,20.230321399999994,29.20097463999999,0.04259828335276039,0.04461163505351273,0.1089329235986013
300,10262,1.1437294717306568,11.437294717306568,9.56367,21.528761299999996,31.700034589999966,0.03868641590333266,0.04307152601832004,0.11937244201909958
